State,Area_Name,Unemployment_rate_2023,Median_Household_Income_2022,Pct_No_HS_Grad_2019_23,Pct_HS_Grad_2019_23,Pct_Some_College_2019_23,Pct_Bachelors_or_Higher_2019_23,Pct_Poverty_2023
MN,Wilkin County,2.5,71924.0,6.558108409547178,31.385233102832927,40.530894490296674,21.52576399732322,10.1
MN,Winona County,2.3000000000000003,65699.0,6.149458437479972,26.36351983592899,35.42908415048388,32.05793757610716,12.1
MN,Wright County,2.9000000000000004,95259.0,5.050653973335581,26.807641272983844,34.132985109206174,34.0087196444744,5.4
MN,Yellow Medicine County,3.0,67543.0,7.459066100667071,32.42874469375379,41.13098847786537,18.98120072771377,9.7
MS,Adams County,4.4,39547.0,16.386182462356068,34.53892333431749,29.770691861037303,19.304202342289145,25.200000000000003
MS,Alcorn County,3.0,49627.0,16.57582691907635,34.944872061576866,30.04368629082588,18.435614728520907,18.7
MS,Amite County,4.0,45433.0,12.952968388589053,43.99162903403459,35.069941623526816,7.985460953849543,22.8
MS,Attala County,3.6,44404.0,14.792646430098332,37.203933304831125,32.23599828986746,15.767421975203078,19.4
MS,Benton County,3.7,43247.0,19.058996507994856,36.574159161918764,32.255100165410774,12.111744164675612,20.0
MS,Bolivar County,3.6,39984.0,16.76022859454812,24.87735801345269,31.81105547969453,26.551357912304656,38.7
MS,Calhoun County,3.4000000000000004,44172.0,20.983356901990646,33.48199717176112,32.45948003916023,13.075165887088003,17.5
MS,Carroll County,3.9,49397.0,19.98122569397881,29.93160788520853,31.59447498994233,18.492691430870323,17.2
MS,Chickasaw County,4.2,43776.0,19.33862433862434,35.24691358024691,33.01587301587301,12.398589065255733,19.6
MS,Choctaw County,2.7,49225.0,14.158829676071056,38.47091605712296,28.78787878787879,18.582375478927204,17.1
MS,Claiborne County,7.300000000000001,35591.0,16.305189775367932,30.55770720371805,32.571649883811,20.56545313710302,32.7
MS,Clarke County,3.6,46524.0,13.623699851411589,33.28380386329866,37.98291233283804,15.109583952451707,18.3
MS,Clay County,3.3000000000000003,43451.0,17.232417106403087,33.91352287942034,30.645034260061436,18.209025754115142,20.700000000000003
MS,Coahoma County,4.9,36071.0,18.02715898687824,26.869087580103752,36.13060726274031,18.97314617027769,30.8
MS,Copiah County,3.5,43308.0,13.652395680720602,31.982201964295403,34.038743285039885,20.326659069944107,21.4
MS,Covington County,2.7,46630.0,15.290269828291086,31.602616516762065,37.19542109566639,15.911692559280455,19.3
MS,DeSoto County,2.8000000000000003,79967.0,8.565580349975919,28.90512120725638,34.21335687911382,28.31594156365388,9.2
MS,Forrest County,3.0,51344.0,9.161867392359134,27.64382001139169,33.73204227580533,29.462270320443857,19.0
MS,Franklin County,4.3,47165.0,13.20007542900245,33.15104657740902,35.583631906468035,18.0652460871205,18.7
MS,George County,3.9,61956.0,12.116914349139792,39.05777887402109,31.68280199790344,17.142504778935685,14.4
MS,Greene County,4.1000000000000005,52585.0,19.360252739658407,39.53006219765031,29.19340507453845,11.916279988152828,22.1
MS,Grenada County,3.5,46718.0,15.527992873295416,31.426026176934148,29.383951209484,23.66202974028644,20.9
MS,Hancock County,3.3000000000000003,59874.0,10.257320319432122,30.72759538598048,34.424726412304054,24.59035788228335,15.6
MS,Harrison County,2.9000000000000004,55916.0,10.836181104036982,28.7026927385392,34.98929427279044,25.471831884633385,16.0
MS,Hinds County,3.1,47479.0,11.544551605009357,23.59565965439004,33.80081844167061,31.05897029893,21.0
MS,Holmes County,5.7,31972.0,17.56744054892377,37.77610677695272,30.93335839834571,13.723094275777797,35.6
MS,Humphreys County,6.6000000000000005,33148.0,23.07692307692308,27.48397435897436,30.028044871794872,19.411057692307693,32.800000000000004
MS,Issaquena County,7.5,36922.0,32.70440251572327,41.299790356394126,21.59329140461216,4.40251572327044,49.6
MS,Itawamba County,2.9000000000000004,56484.0,14.792168488666544,35.40856031128405,35.031807794453705,14.767463405595702,14.0
MS,Jackson County,3.3000000000000003,61515.0,11.23773282595634,26.77548567995193,37.08792309232926,24.898858401762467,13.4
MS,Jasper County,3.7,44810.0,10.425778809247523,45.82701062215478,30.75069177898777,12.996518789609926,20.1
MS,Jefferson County,11.9,33852.0,19.245990418662775,35.034367840033326,25.78629452197459,19.933347219329303,30.200000000000003
MS,Jefferson Davis County,4.0,36642.0,12.427890644594934,41.40958113870078,32.61851015801354,13.544018058690746,25.0
MS,Jones County,3.2,58000.0,12.913475825808666,32.00137158532404,35.060006857926616,20.02514573094068,19.0
MS,Kemper County,4.6000000000000005,39856.0,20.43064596895343,30.996494742113168,30.81288599566016,17.759973293273244,25.9
MS,Lafayette County,2.5,61736.0,8.077691051007442,21.45277424819992,26.190476190476197,44.279058510316446,14.1
MS,Lamar County,2.5,62326.0,8.622814625462182,26.85671246633496,31.282238553886888,33.23823435431597,13.1
MS,Lauderdale County,3.2,49351.0,14.782184060064704,27.611044417767104,35.90860072842696,21.698170793741227,23.6
MS,Lawrence County,3.8,46407.0,17.901706137000254,39.26661573720398,30.137509549274256,12.694168576521516,19.0
MS,Leake County,3.2,46429.0,17.774810233342706,35.41608096710711,29.06241214506607,17.746696654484115,20.6
MS,Lee County,2.8000000000000003,58266.0,12.189081706435283,27.8470715835141,31.214750542299345,28.749096167751265,13.5
MS,Leflore County,4.9,35520.0,17.1869539895166,30.81537565521258,32.00931857891672,19.988351776354104,28.8
MS,Lincoln County,3.1,48596.0,12.947991331888648,36.68528088014669,31.95949324887481,18.40723453908985,18.9
MS,Lowndes County,3.3000000000000003,49344.0,11.930232558139537,32.05167958656331,29.4625322997416,26.555555555555557,19.9
MS,Madison County,2.5,80641.0,7.820746439900114,17.412431666329216,25.916177363838838,48.85064452993184,10.0
MS,Marion County,3.2,44129.0,17.456626721516724,34.88344362964288,35.181541763548566,12.478387885291838,21.5
MS,Marshall County,3.6,52162.0,18.40766491436324,35.8105816516873,31.248940139053754,14.53281329489571,21.1
MS,Monroe County,3.8,51754.0,14.699924031400355,40.32244450071748,28.581075377732763,16.396556090149407,17.3
MS,Montgomery County,3.5,42195.0,18.601878074228647,29.95975555224325,30.839171262483237,20.599195111044864,21.6
MS,Neshoba County,3.5,50331.0,17.769921131357087,33.12483002447647,32.7604025020397,16.344846342126733,20.5
MS,Newton County,3.6,47320.0,14.07727839284405,33.140259549820364,35.25185130874697,17.530610748588607,18.3
MS,Noxubee County,4.7,36608.0,20.06817844968134,41.57403290351267,27.212094264117383,11.1456943826886,28.9
MS,Oktibbeha County,3.3000000000000003,47284.0,9.001518602885346,22.505694760820045,22.73348519362187,45.75930144267274,25.5
MS,Panola County,3.9,40595.0,16.30533794862452,33.503370377117875,34.69666605939151,15.494625614866097,26.200000000000003
MS,Pearl River County,3.0,55830.0,12.185229868829737,36.00379906050261,35.85235002695279,15.958621043714864,18.9
MS,Perry County,3.8,45071.0,11.260974678712303,42.93167069601731,34.419137294821226,11.388217330449168,19.6
MS,Pike County,4.0,40945.0,17.037295765902122,34.39282803585982,32.692979392245896,15.87689680599216,23.6
MS,Pontotoc County,2.7,51086.0,21.139080571484108,27.354456215375645,33.79337156186219,17.713091651278067,13.3
MS,Prentiss County,2.8000000000000003,49217.0,16.139316650625602,30.010827718960535,35.292348411934555,18.55750721847931,17.7
MS,Quitman County,4.800000000000001,40255.0,23.18092428711898,30.039331366764998,31.53883972468044,15.240904621435597,32.1
MS,Rankin County,2.3000000000000003,72906.0,9.661739185739076,22.60523518348582,34.94634890926106,32.78667672151404,9.8
MS,Scott County,2.6,45764.0,21.34767514654829,31.529224290023333,35.04069204939958,12.082408514028796,21.1
MS,Sharkey County,6.2,36375.0,19.00860303154445,40.96681687832856,24.58009012699713,15.444489963129865,34.5
MS,Simpson County,3.0,50994.0,18.259929441219985,33.12848526231934,32.109935131444175,16.5016501650165,20.1
MS,Smith County,2.8000000000000003,51746.0,17.70192701927019,37.13612136121361,31.119311193111933,14.042640426404263,16.8
MS,Stone County,3.4000000000000004,54283.0,12.033160961996224,35.705491258310765,37.67544939670032,14.585898382992696,15.6
MS,Sunflower County,4.6000000000000005,38423.0,24.233677769439478,30.906886797898743,27.957051319055594,16.90238411360619,32.5
MS,Tallahatchie County,3.3000000000000003,39009.0,18.91329479768786,35.29479768786128,33.872832369942195,11.91907514450867,31.200000000000003
MS,Tate County,3.3000000000000003,58623.0,15.517806423421456,31.876775180249076,31.685601922656765,20.91981647367271,15.1
MS,Tippah County,2.8000000000000003,52635.0,18.225738692059934,32.78252345609858,32.62848340568548,16.363254446156,17.3
MS,Tishomingo County,3.2,51652.0,16.71024127885262,33.666990363785764,33.24120415328304,16.381564204078582,15.4
MS,Tunica County,3.5,37694.0,18.122815776335496,37.97636878016309,27.84157097686803,16.05924446663338,27.6
MS,Union County,2.3000000000000003,56050.0,21.428571428571427,31.681940700808624,29.800539083557958,17.088948787061994,14.9
MS,Walthall County,4.1000000000000005,40828.0,19.96587030716724,33.88438566552901,32.988481228668945,13.161262798634812,20.6
MS,Warren County,3.4000000000000004,52117.0,11.946679233850608,28.128050627798164,33.45339482276904,26.47187531558219,20.8
MS,Washington County,4.9,39690.0,20.79077658138005,32.500086556105664,26.17456635391061,20.53457050860368,35.5
MS,Wayne County,3.6,43562.0,16.031733563742048,39.15638991438222,28.104626502238627,16.707250019637108,21.0
MS,Webster County,3.1,51249.0,15.75998820580864,37.47604304879847,26.66961521450685,20.09435353088604,16.400000000000002
MS,Wilkinson County,5.5,36798.0,12.491760052735662,41.41397495056032,34.50889914304548,11.585365853658535,32.2
MS,Winston County,3.4000000000000004,50082.0,16.369930761622157,36.70458292120013,28.363006923837787,18.562479393339927,27.4
MS,Yalobusha County,3.5,45658.0,15.838163174320108,45.0624164065983,26.772180115916186,12.327240303165404,20.700000000000003
MS,Yazoo County,3.4000000000000004,39620.0,25.31807976050465,35.74788837806052,25.68159948679568,13.252432374639152,30.9
MO,Adair County,3.6,46433.0,7.269099201824401,33.15992018244014,24.522519954389963,35.0484606613455,18.2
MO,Andrew County,2.6,72630.0,5.994978028876334,38.245448838669176,28.837099811676083,26.922473320778405,8.4
MO,Atchison County,2.7,57883.0,8.158995815899582,42.80857740585774,26.98744769874477,22.04497907949791,11.3
MO,Audrain County,3.3000000000000003,56305.0,11.554364917593617,41.4303185603634,30.895113854755117,16.12020266728787,15.1
MO,Barry County,3.5,49968.0,14.829364105082249,42.89630902692528,28.89352647516164,13.38080039283084,15.5
MO,Barton County,3.0,49857.0,13.945113622252578,40.432137091767046,27.66670805910841,17.956041226871974,15.5
MO,Bates County,3.2,57291.0,10.994529638597434,46.20213433772756,27.53116312438346,15.272172899291544,13.9
MO,Benton County,4.3,51473.0,10.904480135249363,43.175759152090514,30.7302165290331,15.189544183627024,18.1
MO,Bollinger County,3.0,53932.0,13.763412372499667,47.91363094449597,24.14889389323089,14.17406278977348,14.6
MO,Boone County,2.5,63981.0,5.416703569214419,20.139048799929142,23.43990789124081,51.00433973961562,14.4
MO,Buchanan County,2.9000000000000004,56751.0,10.1993006993007,38.22027972027972,28.234265734265733,23.346153846153847,15.1
MO,Butler County,4.4,44853.0,15.517776475050866,39.78068209248595,29.473430118279943,15.228111314183248,18.6
MO,Caldwell County,3.1,56660.0,9.193892628468232,40.74864554260384,31.669676571991463,18.387785256936464,11.5
MO,Callaway County,2.8000000000000003,72398.0,9.30622781542433,34.798322039367534,30.5324298160697,25.36302032913843,13.0
MO,Camden County,3.8,63703.0,7.644114032195209,35.06400071944603,32.83072034533409,24.46116490302467,10.9
MO,Cape Girardeau County,2.7,64118.0,7.173695820214551,32.07141645142437,26.88109198544522,33.87379574291586,12.6
MO,Carroll County,2.8000000000000003,56818.0,10.34540576794098,44.53386988598256,24.88262910798122,20.23809523809524,12.9
MO,Carter County,4.4,42907.0,14.798206278026909,47.22533632286996,24.635650224215247,13.340807174887892,19.4
MO,Cass County,3.0,77805.0,6.334853662752815,32.16095102588992,32.65428240894645,28.849912902410807,7.0
MO,Cedar County,3.5,45952.0,11.884753901560623,40.19607843137255,30.16206482593037,17.757102841136454,15.0
MO,Chariton County,2.7,56633.0,8.720030935808198,45.746326372776494,26.1600928074246,19.37354988399072,10.4
MO,Christian County,2.5,73616.0,6.654266073594823,27.03113627173473,33.74201374848362,32.57258390618682,7.4
MO,Clark County,3.8,63249.0,10.010695187165776,49.3048128342246,28.427807486631018,12.25668449197861,14.5
MO,Clay County,2.7,78930.0,5.576029482454735,26.77226634925722,31.646141872868363,36.00556229541969,7.800000000000001
MO,Clinton County,3.0,68337.0,6.279148360932747,41.8316998986144,29.158499493071982,22.730652247380878,9.7
MO,Cole County,2.5,70837.0,6.396124016450395,29.45296801937992,26.683066984657565,37.467840979512125,9.4
MO,Cooper County,3.0,63247.0,9.314997405293202,39.448192354263966,27.201176267081824,24.03563397336101,10.2
MO,Crawford County,3.4000000000000004,52536.0,15.054829316647048,40.1276253020259,32.05501517873738,12.762530202589678,14.7
MO,Dade County,3.0,49386.0,9.043415600792647,41.86633039092055,33.88578634480274,15.204467663484056,14.2
MO,Dallas County,3.1,49830.0,9.68947193623381,47.79973430753902,27.715044835602797,14.795748920624376,15.9
MO,Daviess County,2.8000000000000003,53639.0,14.328410689170182,39.73277074542897,27.531645569620256,18.40717299578059,12.8
MO,DeKalb County,2.9000000000000004,66880.0,11.073295247356263,43.05336088489121,31.056278108666582,14.817065759085937,11.6
MO,Dent County,3.5,52945.0,14.367872112291646,38.99015498586607,28.52129837216103,18.120674529681256,17.5
MO,Douglas County,3.3000000000000003,43694.0,16.373509621060087,36.4419785149333,31.66096092551057,15.523550938496044,16.3
MO,Dunklin County,5.0,39688.0,20.01089918256131,41.06811989100817,26.283378746594003,12.637602179836511,23.0
MO,Franklin County,2.8000000000000003,65779.0,8.951257541861569,33.60450138973629,34.48579757304589,22.95844349535625,9.8
MO,Gasconade County,2.7,59287.0,10.123272319760924,39.60590212924916,31.71460590212925,18.556219648860665,10.5
MO,Gentry County,2.6,52653.0,11.590424271154305,45.93505570040294,21.995733586157854,20.478786442284903,14.5
MO,Greene County,2.6,55751.0,6.655329596796104,28.24137896336248,32.67541432294549,32.42787711689593,14.1
MO,Grundy County,3.1,48457.0,14.5899410965111,37.97009515178976,31.536021748980517,15.90394200271862,16.0
MO,Harrison County,3.0,51910.0,9.26689370854992,43.825058254167416,29.342176017207382,17.565872020075282,16.2
MO,Henry County,3.1,54177.0,9.945174040545709,43.75239066683668,30.173403034553104,16.129032258064516,16.3
MO,Hickory County,3.6,43468.0,12.039770079229454,46.85412459220134,29.11294081093677,11.993164517632437,17.5
MO,Holt County,2.4000000000000004,51295.0,7.568438003220612,43.47826086956522,28.47020933977456,20.483091787439616,12.2
MO,Howard County,3.1,53862.0,10.402581438229872,35.63306699446835,25.98340503995083,27.98094652735095,12.0
MO,Howell County,3.7,44858.0,14.065242832065536,39.29564072557051,29.121562317144527,17.517554125219426,16.7
MO,Iron County,4.9,44329.0,14.087995337995338,37.82051282051282,29.778554778554778,18.312937062937063,19.0
MO,Jackson County,3.4000000000000004,62509.0,8.31616231269605,28.218108452643797,30.00873727008396,33.4569919645762,12.0
MO,Jasper County,3.0,53548.0,11.235733720744124,34.46437585412998,29.1530724055994,25.14681801952649,15.5
MO,Jefferson County,2.8000000000000003,78297.0,8.548910174221284,31.71242175126329,36.1232621866908,23.615405887824625,9.2
MO,Johnson County,3.3000000000000003,60086.0,6.857320484923841,32.897109107864466,31.14392290954305,29.10164749766864,13.6
MO,Knox County,3.2,49552.0,17.131474103585656,41.03585657370518,24.940239043824704,16.89243027888446,16.6
MO,Laclede County,3.2,53224.0,14.159616010413275,42.79612756264237,27.387731858119103,15.656524568825253,17.0
MO,Lafayette County,2.9000000000000004,70457.0,9.198554699403596,38.23516607896914,28.148535109485877,24.4177441121414,11.2
MO,Lawrence County,3.1,58031.0,14.49661275795904,39.13928809178839,29.77248697967655,16.591612170576028,14.9
MO,Lewis County,2.9000000000000004,57053.0,12.545540947251702,44.85981308411215,26.05734199271345,16.537303975922697,15.3
MO,Lincoln County,3.1,77913.0,8.91310623556582,40.567263279445726,32.084776751347185,18.434853733641265,8.4
MO,Linn County,3.8,52831.0,8.52495107632094,47.19911937377691,24.20499021526419,20.070939334637966,15.3
MO,Livingston County,2.4000000000000004,56654.0,12.02018203403245,43.15393747526712,26.513652552433715,18.31222793826672,13.9
MO,McDonald County,3.3000000000000003,50100.0,18.65915348658513,40.80169046551835,27.11788435679068,13.421271691105844,18.2
MO,Macon County,3.3000000000000003,52847.0,8.323798627002288,44.336384439359264,28.861556064073223,18.47826086956521,12.5
MO,Madison County,3.7,47068.0,11.916980271410653,42.88972516820618,29.86657543619569,15.32671912418748,16.0
MO,Maries County,3.2,54815.0,13.917441670745635,43.400228422254855,26.67645619187469,16.005873715124817,11.8
MO,Marion County,3.1,57635.0,9.645301804604854,39.18792781580585,25.42522298278366,25.741547396805643,12.4
MO,Mercer County,2.8000000000000003,49715.0,9.369747899159664,43.8655462184874,28.823529411764703,17.941176470588236,12.8
MO,Miller County,3.1,61711.0,10.450772423334104,38.04473138113904,30.52801475674429,20.976481438782567,14.4
MO,Mississippi County,3.8,42364.0,18.07525495252608,49.61903645528074,18.23936232563592,14.06634626655726,20.5
MO,Moniteau County,2.6,64519.0,13.533980582524272,42.6990291262136,26.57281553398058,17.19417475728155,10.2
MO,Monroe County,3.2,50276.0,10.115091586967091,47.1551304911655,25.368779380774843,17.36099854109256,12.3
MO,Montgomery County,3.0,56538.0,11.4918094285357,45.15443291234213,26.860072527197698,16.493685131924472,14.7
MO,Morgan County,3.7,51700.0,19.94964553104088,38.01099847611476,27.138408533757367,14.900947459086996,14.9
MO,New Madrid County,3.7,48162.0,16.610874875599386,46.249886908531614,23.88491812177689,13.2543200940921,19.9
MO,Newton County,3.0,57423.0,10.662988917051836,34.39441379653098,31.939267432036186,23.003329854380997,13.0
MO,Nodaway County,2.8000000000000003,57507.0,5.8185010775002,39.21302578018996,29.371857291084684,25.59661585122516,15.1
MO,Oregon County,3.5,45273.0,13.07541625857003,46.80052236369573,25.693764283382304,14.430297094351944,18.9
MO,Osage County,2.4000000000000004,69094.0,7.994699646643109,39.49867491166078,27.69434628975265,24.81227915194346,10.5
MO,Ozark County,4.7,44242.0,16.661654135338345,38.93233082706767,32.03007518796993,12.37593984962406,20.200000000000003
MO,Pemiscot County,4.9,38456.0,16.666666666666664,48.27517047733655,22.292418772563177,12.765744083433614,27.4
MO,Perry County,2.5,63127.0,12.095790115924345,41.40482001220256,24.44325808419768,22.05613178767541,10.0
MO,Pettis County,3.1,58827.0,12.763286371878923,34.11214953271028,34.495745571209376,18.628818524201424,14.0
MO,Phelps County,3.1,54740.0,8.404281626452821,33.005970254707314,27.046313632670365,31.54343448616949,15.8
MO,Pike County,3.2,59081.0,12.681218439485258,50.94477928001303,19.767063039582997,16.606939240918717,14.6
MO,Platte County,2.6,93925.0,3.299699298362847,21.10791847644504,29.99264951553625,45.59973270965587,6.1000000000000005
MO,Polk County,3.1,53693.0,11.224586737602127,36.56659699790994,31.18943568307049,21.019380581417444,14.6
MO,Pulaski County,3.6,61718.0,5.947727967916256,30.904394521292865,35.25133399041566,27.896543520375214,11.4
MO,Putnam County,3.1,49532.0,6.136230182031708,39.988256018790366,34.58602466236054,19.28948913681738,15.3
MO,Ralls County,2.8000000000000003,65016.0,8.881797633293445,46.23055444754687,27.36338252891903,17.52426539024066,10.0
MO,Randolph County,3.5,48762.0,10.249226638650558,43.524193077686334,29.13091694390941,17.095663339753692,13.8
MO,Ray County,3.3000000000000003,70506.0,9.766781836130306,43.17620927936821,32.02122408687068,15.0357847976308,9.9
MO,Reynolds County,3.4000000000000004,44409.0,19.44692239072257,39.674397859054416,25.446030330062445,15.43264942016057,19.8
MO,Ripley County,4.1000000000000005,41587.0,16.30969801782626,38.911799920180925,31.84781162697885,12.93069043501397,20.5
MO,St. Charles County,2.5,98925.0,4.54847347930842,22.5176816386516,30.536066303495343,42.39777857854463,5.5
MO,St. Clair County,3.8,45174.0,12.0692162280064,43.79816780572924,30.46386505743784,13.668750908826524,18.2
MO,Ste. Genevieve County,2.8000000000000003,63786.0,7.274931797514399,40.92906941497424,33.38132767505304,18.41467111245832,9.6
MO,St. Francois County,3.9,48574.0,13.280486249840608,36.83427551324011,33.90147490117737,15.983763335741912,15.3
MO,St. Louis County,3.0,79609.0,5.576535114004445,20.89554394178545,26.60089274238851,46.92702820182159,9.7
MO,Saline County,3.0,54623.0,12.4135593220339,34.8,26.752542372881354,26.033898305084747,17.6
MO,Schuyler County,3.9,49508.0,6.259541984732825,54.045801526717554,29.04580152671756,10.64885496183206,14.5
MO,Scotland County,2.4000000000000004,54961.0,21.607869742198098,38.26322930800543,25.64450474898236,14.484396200814112,13.1
MO,Scott County,3.0,57678.0,13.572178783988797,39.82572840082468,24.927062667755862,21.67503014743066,15.1
MO,Shannon County,4.6000000000000005,39671.0,13.433417820237864,44.35562487814389,27.646714759212323,14.564242542405928,22.9
MO,Shelby County,2.7,54264.0,10.036014405762304,44.96998799519808,26.986794717887157,18.007202881152462,15.3
MO,Stoddard County,3.9,53391.0,17.63148693871435,42.69517007142501,23.2955396833325,16.377803306528147,13.7
MO,Stone County,4.6000000000000005,56418.0,8.213619024429835,35.52065579092606,33.27651976300625,22.989205421637852,12.3
MO,Sullivan County,3.3000000000000003,52384.0,14.154810706534846,46.92548830479865,24.234386303351823,14.685314685314683,12.9
MO,Taney County,4.9,53009.0,9.2967542503864,33.23029366306028,32.09428129829985,25.37867078825348,13.6
MO,Texas County,3.8,46622.0,14.35579362841838,40.59768818720045,29.29235974062588,15.754158443755289,20.3
MO,Vernon County,3.5,51900.0,11.805555555555555,38.76941457586619,31.39187574671445,18.0331541218638,16.900000000000002
MO,Warren County,2.9000000000000004,74355.0,10.761582819646051,37.76894014714655,31.88705508053291,19.58242195267449,8.6
MO,Washington County,3.8,47636.0,16.817183304857213,43.64779106663412,27.141811081278984,12.39321454722968,19.700000000000003
MO,Wayne County,4.5,41724.0,19.27815805849409,41.76726820161792,27.9900435594275,10.964530180460486,22.4
MO,Webster County,2.7,59784.0,11.519626894675476,39.64632724446172,30.198212203653323,18.63583365720948,12.9
MO,Worth County,2.5,48397.0,6.223175965665236,50.21459227467812,25.9656652360515,17.59656652360515,13.4
MO,Wright County,3.5,45017.0,17.183348095659877,41.43650857556969,27.11973588855785,14.260407440212578,17.5
MO,St. Louis city,3.7,52278.0,9.525643434153674,24.50450873567537,25.795603982716514,40.17424384745444,20.1
MT,Beaverhead County,2.4000000000000004,57497.0,6.988847583643122,26.61710037174721,30.88475836431227,35.5092936802974,12.9
MT,Big Horn County,4.4,49113.0,11.547714514835604,30.058807805399624,37.51670676289762,20.876770916867148,21.700000000000003
MT,Blaine County,3.6,53577.0,9.43134535367545,26.88395746648174,37.8409616273694,25.84373555247342,20.5
MT,Broadwater County,3.5,67927.0,9.031318281136198,26.911871813546977,37.70939548434086,26.34741442097597,8.700000000000001
MT,Carbon County,2.8000000000000003,67062.0,3.28593619309356,33.38511172183056,33.05054367307922,30.27840841199665,10.6
MT,Carter County,2.0,50597.0,6.666666666666667,28.823529411764703,44.2156862745098,20.294117647058822,13.7
MT,Cascade County,2.9000000000000004,59184.0,6.102219927723283,31.526415419032865,33.63448631905008,28.73687833419377,12.1
MT,Chouteau County,3.2,51137.0,7.710843373493977,38.3855421686747,31.27710843373494,22.626506024096383,15.0
MT,Custer County,2.8000000000000003,64743.0,5.2894675656824,29.90002325040688,35.01511276447338,29.795396419437346,13.6
MT,Daniels County,1.9,57141.0,3.342128408091469,29.463500439753737,39.66578715919085,27.528583992963934,10.7
MT,Dawson County,2.6,60763.0,5.666720025612293,24.45974067552425,44.341283816231794,25.532255482631665,12.7
MT,Deer Lodge County,2.8000000000000003,52848.0,7.2012661566868905,38.24848324980216,32.27380638353996,22.276444209970983,13.0
MT,Fallon County,1.7000000000000002,65637.0,3.0434782608695654,39.02173913043478,41.41304347826087,16.52173913043478,9.1
MT,Fergus County,3.1,60466.0,5.764470116703997,33.46693386773547,37.00341860190971,23.765177413650832,11.2
MT,Flathead County,3.5,66395.0,4.377607251377659,27.37163310501107,32.21661430705052,36.03414533656075,9.9
MT,Gallatin County,2.1,83520.0,2.8358491757721214,18.174698414703467,25.847280995389376,53.14217141413503,8.8
MT,Garfield County,3.4000000000000004,50762.0,3.603603603603604,33.18318318318318,41.891891891891895,21.32132132132132,16.900000000000002
MT,Glacier County,5.4,46270.0,14.4248106743599,30.027647553792526,37.492487077773774,18.055054694073807,28.0
MT,Golden Valley County,2.9000000000000004,45622.0,10.8955223880597,33.88059701492537,36.26865671641792,18.95522388059701,16.400000000000002
MT,Granite County,4.1000000000000005,58186.0,7.04828660436137,33.138629283489095,28.58255451713396,31.23052959501557,11.6
MT,Hill County,2.5,50518.0,8.779806445176094,33.90202534171406,31.73700488875586,25.581163324353984,19.0
MT,Jefferson County,2.9000000000000004,83697.0,6.021341463414634,26.20862369337979,35.093641114982574,32.676393728223,8.5
MT,Judith Basin County,2.8000000000000003,60677.0,5.921938088829071,28.532974427994617,37.28129205921938,28.26379542395693,13.7
MT,Lake County,3.6,57225.0,7.010400531090949,25.895109537508297,36.57888913476433,30.51560079663642,13.9
MT,Lewis and Clark County,2.6,72491.0,5.149556474310449,23.496185873173005,28.54286767988509,42.81138997263146,9.3
MT,Liberty County,2.5,53601.0,18.8580015026296,21.78812922614576,32.006010518407216,27.347858752817427,16.5
MT,Lincoln County,5.2,48432.0,8.11812755262331,39.79893182532203,34.037071944706256,18.045868677348416,15.2
MT,McCone County,2.0,59086.0,3.524229074889868,32.08516886930984,43.02496328928047,21.365638766519822,14.6
MT,Madison County,3.0,72487.0,4.615602435225825,25.258388786634573,35.792156307518056,34.33385247062155,9.1
MT,Meagher County,2.6,53724.0,4.506858262573481,31.54800783801437,35.40169823644676,28.543435662965383,13.8
MT,Mineral County,4.9,55979.0,6.679654884497634,34.038408015585865,32.70247703868633,26.57946006123017,13.4
MT,Missoula County,2.9000000000000004,68210.0,3.4218776581524777,20.47536879966948,30.208763700877345,45.8939898413007,11.4
MT,Musselshell County,3.1,55291.0,9.627492130115426,31.79433368310598,36.64742917103882,21.93074501573977,16.3
MT,Park County,2.9000000000000004,68594.0,3.3112582781456954,26.60044150110376,32.00147167034584,38.08682855040471,11.3
MT,Petroleum County,3.3000000000000003,48991.0,1.2195121951219512,44.51219512195122,27.134146341463417,27.134146341463417,13.0
MT,Phillips County,4.2,56043.0,4.650395778364117,33.83905013192612,40.89709762532981,20.613456464379947,16.8
MT,Pondera County,2.9000000000000004,51057.0,13.209817131857552,30.05293551491819,37.223291626564006,19.51395572666025,19.3
MT,Powder River County,2.5,54102.0,10.491071428571429,36.23511904761904,28.05059523809524,25.223214285714285,11.7
MT,Powell County,3.0,60350.0,6.856005788712012,45.91172214182345,28.20188133140376,19.03039073806078,16.8
MT,Prairie County,2.5,49838.0,11.542497376705144,34.73242392444911,33.68310598111228,20.041972717733472,13.4
MT,Ravalli County,3.1,65789.0,6.749283377247589,30.416654602310565,33.051509974809626,29.782552045632222,10.7
MT,Richland County,2.6,72974.0,3.76585623678647,41.38477801268499,35.438689217758984,19.41067653276956,9.5
MT,Roosevelt County,3.8,48712.0,8.178559791463018,33.105246008471816,38.85630498533724,19.859889214727925,24.3
MT,Rosebud County,3.4000000000000004,64003.0,8.638388533798178,35.405771838078635,37.07147007553748,18.884369552585703,20.200000000000003
MT,Sanders County,4.800000000000001,47976.0,7.778450363196127,37.66142050040355,33.000403551251004,21.55972558514932,14.5
MT,Sheridan County,2.3000000000000003,62982.0,8.544423440453686,34.291115311909266,32.514177693761816,24.650283553875237,11.9
MT,Silver Bow County,3.4000000000000004,58898.0,5.9918795882377065,32.51855801172948,33.7817331747529,27.707829225279905,15.8
